application_id,customer_id,application_date,channel,applicant_age,employment_type,housing_status,annual_income,credit_score,risk_tier,debt_to_income_ratio,loan_purpose,loan_amount,loan_term_months,interest_rate_pct,final_stage_reached,application_status,portfolio_loan_status,outstanding_balance,total_funnel_duration_hours
APP-024570,CUST-024570,2022-03-12,Mobile App,64,Full-Time,Rent,26790,755,Tier A (Excellent),0.309,Debt Consolidation,13500,36,8.3,Credit Approved,Offer Declined,Offer_Rejected,0.0,91.28
APP-024571,CUST-024571,2022-07-23,Mobile App,22,Contractor,Mortgage,52375,674,Tier C (Fair),0.317,Home Improvement,23500,60,15.58,Lead Captured,Abandoned,Incomplete,0.0,1.99
APP-024572,CUST-024572,2022-02-01,Mobile App,44,Part-Time,Rent,18000,636,Tier D (Subprime),0.263,Personal,4000,60,20.98,Document Verification,Credit Declined,Declined_Credit,0.0,68.66
APP-024573,CUST-024573,2023-10-08,Mobile App,29,Full-Time,Rent,55914,711,Tier B (Good),0.538,Home Improvement,20500,60,12.92,Lead Captured,Abandoned,Incomplete,0.0,3.65
APP-024574,CUST-024574,2023-05-09,Direct Web,59,Full-Time,Rent,46621,703,Tier B (Good),0.268,Debt Consolidation,9000,60,10.89,Disbursed,Active/Funded,Current (Good Standing),6450.0,83.83
APP-024575,CUST-024575,2023-10-17,Direct Web,28,Contractor,Rent,27383,627,Tier D (Subprime),0.186,Personal,9000,60,21.3,Document Verification,Credit Declined,Declined_Credit,0.0,60.81
APP-024576,CUST-024576,2024-06-15,Mobile App,46,Full-Time,Rent,63379,708,Tier B (Good),0.378,Debt Consolidation,3500,60,11.7,Disbursed,Active/Funded,Current (Good Standing),3266.67,147.92
APP-024577,CUST-024577,2023-11-19,Mobile App,45,Self-Employed,Rent,168499,581,Tier D (Subprime),0.335,Personal,25500,36,21.48,Lead Captured,Abandoned,Incomplete,0.0,1.6
APP-024578,CUST-024578,2022-05-05,Direct Web,40,Part-Time,Mortgage,30053,704,Tier B (Good),0.308,Home Improvement,28000,36,10.77,Disbursed,Active/Funded,Current (Good Standing),4666.67,90.9
APP-024579,CUST-024579,2022-07-27,Direct Web,24,Full-Time,Mortgage,52609,675,Tier C (Fair),0.237,Debt Consolidation,16000,36,15.65,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,31.4
APP-024580,CUST-024580,2024-05-13,Affiliate Partner,25,Full-Time,Mortgage,48895,773,Tier A (Excellent),0.14,Personal,22000,60,7.23,Disbursed,Active/Funded,Current (Good Standing),20166.67,95.76
APP-024581,CUST-024581,2023-05-31,Mobile App,54,Self-Employed,Mortgage,52986,749,Tier B (Good),0.416,Debt Consolidation,25000,36,11.16,Disbursed,Active/Funded,Current (Good Standing),13194.44,72.33
APP-024582,CUST-024582,2023-01-04,Mobile App,37,Full-Time,Mortgage,53959,579,Tier E (Deep Subprime),0.289,Small Business,17000,36,29.18,Document Verification,Credit Declined,Declined_Credit,0.0,62.05
APP-024583,CUST-024583,2023-01-20,Direct Web,35,Full-Time,Own,70784,541,Tier E (Deep Subprime),0.468,Debt Consolidation,23500,60,30.03,Document Verification,Credit Declined,Declined_Credit,0.0,68.84
APP-024584,CUST-024584,2022-08-05,Direct Web,49,Full-Time,Own,104250,754,Tier A (Excellent),0.05,Home Improvement,5000,36,6.95,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,14.93
APP-024585,CUST-024585,2023-07-01,Mobile App,22,Self-Employed,Rent,31149,699,Tier C (Fair),0.133,Debt Consolidation,11500,60,14.89,Disbursed,Active/Funded,Current (Good Standing),8433.33,104.05
APP-024586,CUST-024586,2022-10-02,Direct Web,23,Full-Time,Rent,32017,555,Tier E (Deep Subprime),0.488,Debt Consolidation,20500,60,29.87,Document Verification,Credit Declined,Declined_Credit,0.0,55.89
APP-024587,CUST-024587,2022-12-09,Mobile App,21,Full-Time,Rent,86022,584,Tier D (Subprime),0.05,Debt Consolidation,24000,60,20.1,Disbursed,Active/Funded,Current (Good Standing),15200.0,70.22
APP-024588,CUST-024588,2024-01-08,Mobile App,22,Full-Time,Rent,30131,803,Tier A (Excellent),0.33,Debt Consolidation,16500,36,8.83,Disbursed,Active/Funded,Current (Good Standing),12375.0,117.34
APP-024589,CUST-024589,2022-01-30,Mobile App,41,Full-Time,Mortgage,46943,791,Tier A (Excellent),0.484,Personal,11000,36,10.09,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,4.98
APP-024590,CUST-024590,2022-04-15,Direct Web,60,Contractor,Rent,25014,686,Tier C (Fair),0.356,Personal,29000,60,15.94,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,12.96
APP-024591,CUST-024591,2024-05-19,Broker Aggregator,40,Part-Time,Mortgage,20929,635,Tier D (Subprime),0.209,Personal,26000,36,21.07,Document Verification,Credit Declined,Declined_Credit,0.0,42.55
APP-024592,CUST-024592,2022-04-28,Direct Web,37,Full-Time,Own,51701,676,Tier C (Fair),0.274,Small Business,23500,36,15.02,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,5.93
APP-024593,CUST-024593,2023-11-29,Direct Web,35,Full-Time,Mortgage,62045,657,Tier C (Fair),0.449,Personal,15500,36,16.54,Credit Approved,Offer Declined,Offer_Rejected,0.0,96.94
APP-024594,CUST-024594,2023-11-28,Direct Web,58,Full-Time,Rent,47035,550,Tier E (Deep Subprime),0.286,Debt Consolidation,23500,60,29.1,Document Verification,Credit Declined,Declined_Credit,0.0,58.63
APP-024595,CUST-024595,2022-12-18,Mobile App,38,Part-Time,Rent,26093,673,Tier C (Fair),0.171,Personal,19500,36,14.41,Lead Captured,Abandoned,Incomplete,0.0,0.47
APP-024596,CUST-024596,2024-07-21,Mobile App,39,Full-Time,Mortgage,55283,681,Tier C (Fair),0.265,Auto Refinance,18500,60,15.15,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,8.11
APP-024597,CUST-024597,2023-10-13,Direct Web,48,Full-Time,Own,108922,730,Tier B (Good),0.143,Small Business,20500,36,10.6,Document Verification,Credit Declined,Declined_Credit,0.0,63.55
APP-024598,CUST-024598,2022-03-19,Direct Web,46,Full-Time,Mortgage,51118,572,Tier E (Deep Subprime),0.147,Debt Consolidation,38500,60,27.97,Disbursed,Active/Funded,Current (Good Standing),18608.33,106.94
APP-024599,CUST-024599,2022-01-21,Broker Aggregator,44,Full-Time,Mortgage,27923,582,Tier D (Subprime),0.526,Small Business,9500,36,23.14,Disbursed,Active/Funded,Current (Good Standing),791.67,106.67
APP-024600,CUST-024600,2024-06-01,Affiliate Partner,22,Full-Time,Mortgage,42537,586,Tier D (Subprime),0.288,Debt Consolidation,29500,60,21.86,Disbursed,Active/Funded,Current (Good Standing),27533.33,139.81
APP-024601,CUST-024601,2023-12-18,Direct Web,34,Full-Time,Other,52470,736,Tier B (Good),0.37,Debt Consolidation,23000,36,11.64,Disbursed,Active/Funded,Current (Good Standing),16611.11,116.95
APP-024602,CUST-024602,2022-09-18,Mobile App,23,Full-Time,Other,42256,763,Tier A (Excellent),0.367,Debt Consolidation,21000,60,8.33,Disbursed,Active/Funded,Delinquent (60-89 DPD),16215.11,99.48
APP-024603,CUST-024603,2022-06-03,Affiliate Partner,43,Full-Time,Rent,86822,757,Tier A (Excellent),0.444,Small Business,31000,36,9.82,Disbursed,Active/Funded,Current (Good Standing),6027.78,93.35
APP-024604,CUST-024604,2023-10-14,Direct Web,55,Full-Time,Mortgage,56190,673,Tier C (Fair),0.307,Home Improvement,19000,60,15.72,Disbursed,Active/Funded,Current (Good Standing),15200.0,121.91
APP-024605,CUST-024605,2023-11-06,Mobile App,60,Part-Time,Mortgage,18000,610,Tier D (Subprime),0.089,Home Improvement,15500,36,20.21,Disbursed,Active/Funded,Current (Good Standing),10763.89,108.61
APP-024606,CUST-024606,2022-03-23,Mobile App,42,Full-Time,Own,61393,678,Tier C (Fair),0.05,Debt Consolidation,25500,36,14.75,Disbursed,Active/Funded,Current (Good Standing),3541.67,129.0
APP-024607,CUST-024607,2024-07-01,Direct Web,42,Part-Time,Mortgage,36374,566,Tier E (Deep Subprime),0.35,Home Improvement,6000,36,29.3,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,12.13
APP-024608,CUST-024608,2023-07-09,Mobile App,23,Full-Time,Mortgage,74038,610,Tier D (Subprime),0.299,Small Business,37500,60,21.69,Document Verification,Credit Declined,Declined_Credit,0.0,66.5
APP-024609,CUST-024609,2022-10-19,Direct Web,33,Full-Time,Rent,43492,698,Tier C (Fair),0.428,Personal,7500,60,16.84,Disbursed,Active/Funded,Current (Good Standing),4500.0,145.38
APP-024610,CUST-024610,2022-08-15,Mobile App,39,Full-Time,Mortgage,26588,749,Tier B (Good),0.453,Home Improvement,14000,60,12.45,Lead Captured,Abandoned,Incomplete,0.0,3.99
APP-024611,CUST-024611,2023-07-04,Affiliate Partner,27,Contractor,Rent,18611,680,Tier C (Fair),0.092,Home Improvement,21500,60,13.95,Document Verification,Credit Declined,Declined_Credit,0.0,60.92
APP-024612,CUST-024612,2022-05-16,Direct Web,39,Full-Time,Mortgage,49648,793,Tier A (Excellent),0.464,Small Business,12500,60,9.75,Disbursed,Active/Funded,Current (Good Standing),6458.33,108.35
APP-024613,CUST-024613,2024-05-12,Mobile App,28,Full-Time,Mortgage,64327,750,Tier A (Excellent),0.193,Personal,20500,60,8.17,Lead Captured,Abandoned,Incomplete,0.0,1.2
APP-024614,CUST-024614,2022-11-27,Mobile App,46,Contractor,Rent,25498,583,Tier D (Subprime),0.432,Personal,26500,36,22.77,Lead Captured,Abandoned,Incomplete,0.0,1.23
APP-024615,CUST-024615,2022-01-29,Direct Web,35,Full-Time,Mortgage,39944,709,Tier B (Good),0.374,Auto Refinance,23500,36,12.01,Document Verification,Credit Declined,Declined_Credit,0.0,49.83
APP-024616,CUST-024616,2023-10-28,Affiliate Partner,23,Full-Time,Mortgage,38143,684,Tier C (Fair),0.39,Personal,31500,60,15.72,Credit Approved,Offer Declined,Offer_Rejected,0.0,77.72
APP-024617,CUST-024617,2024-04-08,Direct Web,52,Self-Employed,Own,87018,708,Tier B (Good),0.198,Personal,23500,60,10.4,Disbursed,Active/Funded,Current (Good Standing),21150.0,91.54
APP-024618,CUST-024618,2022-04-10,Mobile App,33,Full-Time,Mortgage,45906,668,Tier C (Fair),0.319,Debt Consolidation,26000,60,15.45,Disbursed,Active/Funded,Current (Good Standing),12566.67,101.95
APP-024619,CUST-024619,2023-04-16,Mobile App,22,Full-Time,Own,18000,760,Tier A (Excellent),0.57,Debt Consolidation,32500,60,10.04,Disbursed,Active/Funded,Current (Good Standing),22750.0,150.04
APP-024620,CUST-024620,2023-08-11,Mobile App,42,Self-Employed,Rent,63353,691,Tier C (Fair),0.416,Small Business,25500,60,15.61,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,10.09
APP-024621,CUST-024621,2023-09-12,Mobile App,34,Full-Time,Mortgage,34370,828,Tier A (Excellent),0.276,Personal,5000,60,8.99,Document Verification,Credit Declined,Declined_Credit,0.0,49.75
APP-024622,CUST-024622,2023-04-22,Direct Web,46,Self-Employed,Rent,166707,648,Tier C (Fair),0.461,Debt Consolidation,41000,36,16.25,Credit Approved,Offer Declined,Offer_Rejected,0.0,120.4
APP-024623,CUST-024623,2024-04-03,Direct Web,21,Full-Time,Mortgage,45149,781,Tier A (Excellent),0.244,Personal,19500,36,7.73,Disbursed,Active/Funded,Current (Good Standing),16250.0,120.7
APP-024624,CUST-024624,2024-01-19,Mobile App,35,Full-Time,Rent,89950,751,Tier A (Excellent),0.232,Personal,19000,60,8.78,Disbursed,Active/Funded,Current (Good Standing),16150.0,75.2
APP-024625,CUST-024625,2024-02-13,Mobile App,45,Full-Time,Mortgage,46558,658,Tier C (Fair),0.199,Small Business,19000,60,14.57,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,8.87
APP-024626,CUST-024626,2022-01-31,Mobile App,50,Contractor,Rent,25570,595,Tier D (Subprime),0.455,Personal,12000,60,22.44,Document Verification,Credit Declined,Declined_Credit,0.0,49.06
APP-024627,CUST-024627,2022-12-14,Direct Web,25,Full-Time,Own,44678,683,Tier C (Fair),0.322,Debt Consolidation,14000,36,16.05,Credit Approved,Offer Declined,Offer_Rejected,0.0,84.41
APP-024628,CUST-024628,2023-09-07,Direct Web,50,Full-Time,Mortgage,28666,477,Tier E (Deep Subprime),0.223,Personal,36000,60,28.84,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,11.92
APP-024629,CUST-024629,2022-03-01,Direct Web,35,Self-Employed,Own,88184,540,Tier E (Deep Subprime),0.419,Home Improvement,23500,36,29.14,Document Verification,Credit Declined,Declined_Credit,0.0,50.86
APP-024630,CUST-024630,2022-06-13,Mobile App,57,Full-Time,Rent,61631,671,Tier C (Fair),0.337,Small Business,17000,60,15.34,Credit Approved,Offer Declined,Offer_Rejected,0.0,69.93
APP-024631,CUST-024631,2023-06-17,Direct Web,21,Full-Time,Mortgage,119710,723,Tier B (Good),0.352,Debt Consolidation,41000,36,11.66,Credit Approved,Offer Declined,Offer_Rejected,0.0,102.45
APP-024632,CUST-024632,2024-06-19,Direct Web,44,Full-Time,Rent,53951,824,Tier A (Excellent),0.175,Personal,23500,60,8.51,Disbursed,Active/Funded,Current (Good Standing),21933.33,65.19
APP-024633,CUST-024633,2022-07-22,Direct Web,44,Full-Time,Mortgage,72946,667,Tier C (Fair),0.206,Small Business,18000,36,14.72,Document Verification,Credit Declined,Declined_Credit,0.0,53.71
APP-024634,CUST-024634,2022-02-23,Direct Web,42,Full-Time,Mortgage,110422,619,Tier D (Subprime),0.454,Personal,23000,36,23.0,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,19.26
APP-024635,CUST-024635,2023-05-17,Direct Web,65,Full-Time,Rent,40874,598,Tier D (Subprime),0.339,Home Improvement,38000,60,22.05,Document Verification,Credit Declined,Declined_Credit,0.0,56.13
APP-024636,CUST-024636,2022-06-25,Mobile App,22,Full-Time,Mortgage,44937,592,Tier D (Subprime),0.34,Personal,33500,36,22.34,Document Verification,Credit Declined,Declined_Credit,0.0,48.86
APP-024637,CUST-024637,2023-09-13,Affiliate Partner,32,Part-Time,Mortgage,20235,758,Tier A (Excellent),0.212,Home Improvement,17500,36,8.17,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,18.36
APP-024638,CUST-024638,2024-01-02,Mobile App,49,Full-Time,Mortgage,44713,661,Tier C (Fair),0.206,Personal,28500,60,15.36,Disbursed,Active/Funded,Current (Good Standing),24225.0,82.17
APP-024639,CUST-024639,2023-07-09,Direct Web,40,Full-Time,Rent,89557,698,Tier C (Fair),0.295,Personal,28000,36,15.44,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,19.18
APP-024640,CUST-024640,2023-06-15,Mobile App,33,Full-Time,Own,70653,679,Tier C (Fair),0.369,Small Business,17500,36,15.59,Document Verification,Credit Declined,Declined_Credit,0.0,54.43
APP-024641,CUST-024641,2024-10-03,Mobile App,61,Full-Time,Rent,106932,682,Tier C (Fair),0.442,Home Improvement,21000,36,16.34,Credit Approved,Offer Declined,Offer_Rejected,0.0,111.02
APP-024642,CUST-024642,2023-01-23,Direct Web,33,Self-Employed,Mortgage,88686,710,Tier B (Good),0.506,Debt Consolidation,17500,36,12.56,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,23.9
APP-024643,CUST-024643,2022-08-14,Affiliate Partner,28,Full-Time,Rent,66135,637,Tier D (Subprime),0.218,Personal,19500,36,21.14,Disbursed,Active/Funded,Current (Good Standing),5416.67,109.59
APP-024644,CUST-024644,2023-10-29,Direct Web,44,Full-Time,Mortgage,60753,684,Tier C (Fair),0.315,Small Business,21000,36,15.99,Disbursed,Active/Funded,Current (Good Standing),14000.0,111.18
APP-024645,CUST-024645,2022-12-09,Affiliate Partner,40,Self-Employed,Rent,101513,673,Tier C (Fair),0.43,Personal,20000,36,16.57,Credit Approved,Offer Declined,Offer_Rejected,0.0,128.65
APP-024646,CUST-024646,2024-09-05,Direct Web,47,Full-Time,Rent,101490,764,Tier A (Excellent),0.324,Home Improvement,11000,60,9.11,Disbursed,Active/Funded,Current (Good Standing),10816.67,166.39
APP-024647,CUST-024647,2024-06-28,Mobile App,47,Self-Employed,Mortgage,54988,522,Tier E (Deep Subprime),0.525,Home Improvement,22500,60,29.74,Document Verification,Credit Declined,Declined_Credit,0.0,38.24
APP-024648,CUST-024648,2022-06-16,Direct Web,47,Full-Time,Rent,60453,645,Tier C (Fair),0.59,Personal,20500,60,17.57,Lead Captured,Abandoned,Incomplete,0.0,3.09
APP-024649,CUST-024649,2022-08-26,Affiliate Partner,47,Full-Time,Rent,77122,741,Tier B (Good),0.222,Auto Refinance,35000,36,11.22,Document Verification,Credit Declined,Declined_Credit,0.0,32.67
APP-024650,CUST-024650,2023-05-25,Mobile App,21,Self-Employed,Mortgage,214293,730,Tier B (Good),0.075,Home Improvement,28500,36,10.65,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,24.1
APP-024651,CUST-024651,2023-12-21,Direct Web,34,Full-Time,Rent,43728,736,Tier B (Good),0.306,Personal,34500,60,11.35,Disbursed,Active/Funded,Current (Good Standing),28750.0,76.89
APP-024652,CUST-024652,2022-02-13,Mobile App,27,Self-Employed,Mortgage,32666,608,Tier D (Subprime),0.24,Debt Consolidation,22000,36,21.12,Document Verification,Credit Declined,Declined_Credit,0.0,52.99
APP-024653,CUST-024653,2022-05-10,Broker Aggregator,36,Contractor,Mortgage,22096,769,Tier A (Excellent),0.289,Small Business,28500,60,8.11,Disbursed,Active/Funded,Current (Good Standing),14250.0,87.05
APP-024654,CUST-024654,2023-11-28,Mobile App,26,Full-Time,Mortgage,117773,680,Tier C (Fair),0.281,Debt Consolidation,12000,36,15.08,Disbursed,Active/Funded,Current (Good Standing),8333.33,111.85
APP-024655,CUST-024655,2023-11-01,Direct Web,43,Full-Time,Rent,176799,580,Tier D (Subprime),0.415,Debt Consolidation,11000,36,21.83,Disbursed,Active/Funded,Current (Good Standing),7333.33,82.18
APP-024656,CUST-024656,2023-03-11,Mobile App,21,Full-Time,Mortgage,68228,657,Tier C (Fair),0.369,Auto Refinance,25000,60,15.54,Credit Approved,Offer Declined,Offer_Rejected,0.0,98.16
APP-024657,CUST-024657,2022-07-25,Broker Aggregator,32,Full-Time,Mortgage,84679,735,Tier B (Good),0.465,Small Business,11500,60,11.96,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,17.72
APP-024658,CUST-024658,2023-03-28,Affiliate Partner,21,Full-Time,Rent,23438,588,Tier D (Subprime),0.301,Small Business,26000,36,22.29,Disbursed,Active/Funded,Current (Good Standing),12277.78,71.29
APP-024659,CUST-024659,2024-07-04,Mobile App,32,Contractor,Rent,33386,611,Tier D (Subprime),0.358,Personal,8500,60,22.34,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,26.98
APP-024660,CUST-024660,2024-06-25,Direct Web,44,Contractor,Rent,25183,709,Tier B (Good),0.148,Personal,22500,60,10.55,Credit Approved,Offer Declined,Offer_Rejected,0.0,93.87
APP-024661,CUST-024661,2023-09-10,Mobile App,33,Full-Time,Rent,47912,645,Tier C (Fair),0.49,Debt Consolidation,19000,60,16.5,Disbursed,Active/Funded,Current (Good Standing),14883.33,101.16
APP-024662,CUST-024662,2024-05-24,Mobile App,36,Full-Time,Mortgage,34283,635,Tier D (Subprime),0.207,Debt Consolidation,18000,36,21.11,Disbursed,Active/Funded,Current (Good Standing),15500.0,86.05
APP-024663,CUST-024663,2022-01-08,Direct Web,59,Full-Time,Rent,51684,628,Tier D (Subprime),0.201,Debt Consolidation,23000,60,21.25,Credit Approved,Offer Declined,Offer_Rejected,0.0,107.08
APP-024664,CUST-024664,2022-01-24,Direct Web,27,Full-Time,Rent,87953,709,Tier B (Good),0.399,Personal,28500,36,11.14,Disbursed,Active/Funded,Current (Good Standing),2375.0,96.2
APP-024665,CUST-024665,2024-04-28,Direct Web,32,Full-Time,Rent,52429,755,Tier A (Excellent),0.346,Personal,13000,36,8.83,Disbursed,Active/Funded,Current (Good Standing),10833.33,87.3
APP-024666,CUST-024666,2022-03-21,Mobile App,46,Full-Time,Mortgage,49431,718,Tier B (Good),0.299,Personal,18000,60,11.74,Disbursed,Active/Funded,Current (Good Standing),8700.0,110.14
APP-024667,CUST-024667,2022-03-04,Mobile App,41,Contractor,Rent,22928,787,Tier A (Excellent),0.326,Debt Consolidation,14500,60,8.89,Disbursed,Active/Funded,Current (Good Standing),6766.67,133.58
APP-024668,CUST-024668,2022-04-08,Direct Web,24,Full-Time,Own,77410,722,Tier B (Good),0.236,Debt Consolidation,18500,36,10.51,Disbursed,Active/Funded,Current (Good Standing),2569.44,112.55
APP-024669,CUST-024669,2024-05-05,Affiliate Partner,26,Full-Time,Rent,34393,705,Tier B (Good),0.321,Personal,25500,60,10.77,Lead Captured,Abandoned,Incomplete,0.0,0.98
APP-024670,CUST-024670,2024-10-29,Mobile App,38,Full-Time,Own,52943,733,Tier B (Good),0.238,Personal,23500,60,10.99,Disbursed,Active/Funded,Current (Good Standing),23108.33,105.04
APP-024671,CUST-024671,2023-07-02,Mobile App,30,Full-Time,Rent,77026,669,Tier C (Fair),0.261,Personal,26000,60,15.39,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,15.27
APP-024672,CUST-024672,2022-02-20,Mobile App,45,Full-Time,Mortgage,68005,848,Tier A (Excellent),0.36,Personal,32000,60,9.14,Disbursed,Active/Funded,Current (Good Standing),14933.33,104.51
APP-024673,CUST-024673,2023-11-27,Direct Web,22,Full-Time,Rent,79594,786,Tier A (Excellent),0.26,Auto Refinance,24000,36,7.93,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,28.9
